image_path,p1_bb_xmin,p1_bb_ymin,p1_cp_bb_x,p1_cp_bb_y,p1_nose_x,p1_nose_y,p1_left_eye_x,p1_left_eye_y,p1_right_eye_x,p1_right_eye_y,p1_left_ear_x,p1_left_ear_y,p1_right_ear_x,p1_right_ear_y,p1_left_shoulder_x,p1_left_shoulder_y,p1_right_shoulder_x,p1_right_shoulder_y,p1_left_elbow_x,p1_left_elbow_y,p1_right_elbow_x,p1_right_elbow_y,p1_left_wrist_x,p1_left_wrist_y,p1_right_wrist_x,p1_right_wrist_y,p1_left_hip_x,p1_left_hip_y,p1_right_hip_x,p1_right_hip_y,p1_left_knee_x,p1_left_knee_y,p1_right_knee_x,p1_right_knee_y,p1_left_ankle_x,p1_left_ankle_y,p1_right_ankle_x,p1_right_ankle_y,p2_bb_xmin,p2_bb_ymin,p2_cp_bb_x,p2_cp_bb_y,p2_nose_x,p2_nose_y,p2_left_eye_x,p2_left_eye_y,p2_right_eye_x,p2_right_eye_y,p2_left_ear_x,p2_left_ear_y,p2_right_ear_x,p2_right_ear_y,p2_left_shoulder_x,p2_left_shoulder_y,p2_right_shoulder_x,p2_right_shoulder_y,p2_left_elbow_x,p2_left_elbow_y,p2_right_elbow_x,p2_right_elbow_y,p2_left_wrist_x,p2_left_wrist_y,p2_right_wrist_x,p2_right_wrist_y,p2_left_hip_x,p2_left_hip_y,p2_right_hip_x,p2_right_hip_y,p2_left_knee_x,p2_left_knee_y,p2_right_knee_x,p2_right_knee_y,p2_left_ankle_x,p2_left_ankle_y,p2_right_ankle_x,p2_right_ankle_y
1135.jpg,907,629,1027.542664,750.0269852,1014.794106,681.17829,1014.794106,676.078423,1016.49407,676.078423,1014.794106,679.47834,1030.09376,677.778374,1013.094154,696.47793,1041.99347,696.47793,1001.194435,727.07719,1058.99304,728.77715,999.494484,744.07679,1047.09332,740.67686,1026.693825,738.976906,1048.7933,738.976906,1004.59435,778.07596,1033.49366,772.9761,1018.19404,818.87497,1043.69342,810.37518,592,128,710.3977966,248.0667419,703.602844,201.756874,706.072754,199.286964,701.132935,199.286964,707.30771,199.286964,696.1931,199.286964,698.663025,206.69671,697.42807,214.10644,707.30771,220.28123,711.01259,223.98611,718.42233,220.28123,723.36215,222.75114,706.072754,240.040535,697.42807,244.98037,729.53694,256.09497,703.602844,277.08923,728.30199,279.55917,690.018326,299.31848
1136.jpg,901,630,1021.83886,750.5617676,1014.37716,681.750443,1014.37716,678.434097,1014.37716,678.434097,1014.37716,681.750443,1029.30072,680.09227,1011.060814,701.64851,1042.5661,703.30669,1001.11178,734.81198,1057.48965,733.15381,1002.76995,738.12833,1037.59158,738.12833,1025.98437,748.07736,1045.88245,749.735535,992.820915,777.92447,1029.30072,774.60812,1006.086296,819.3788,1040.90793,809.42976,591,127,709.7267151,247.373642,701.67355,199.68552,702.91232,197.20799,699.19603,197.20799,704.15108,195.96924,693.00221,197.20799,696.718506,204.640564,695.47974,212.07315,706.62862,219.50572,709.106125,221.983246,717.77748,219.50572,721.49376,220.74449,705.38985,236.848404,696.718506,241.80347,730.16512,251.71356,699.19603,274.01129,727.68758,275.25006,690.52469,298.78656
1137.jpg,894,631,1016.593918,747.9491043,1012.7689,685.93367,1012.7689,682.871597,1012.7689,681.340576,1012.7689,684.402634,1026.54819,684.402634,1008.175804,705.8371,1040.32748,707.36813,1000.52064,739.51982,1054.10678,734.92671,1002.051674,731.864655,1037.26541,742.581894,1023.48615,757.89221,1043.38956,756.361176,983.67928,779.32668,1023.48615,773.20253,991.334435,823.72661,1038.79645,808.4163,592,124,713.6055908,242.7847748,698.54731,197.619354,699.75196,194.0054,696.13801,195.21005,699.75196,194.0054,691.319405,194.0054,696.13801,201.23331,688.9101,207.25656,704.570564,209.66586,703.36591,221.71237,715.41242,216.89377,717.821724,220.50772,704.570564,232.55423,694.93336,237.37285,727.45895,250.62401,696.13801,268.69379,733.48221,275.92169,690.11475,295.1961
1138.jpg,889,636,1012.481125,753.4312134,1013.29329,685.97898,1014.9185,682.728508,1014.9185,682.728508,1010.0428,685.97898,1024.66992,685.97898,1006.79234,707.10703,1037.6718,708.73226,1000.2914,737.98649,1052.29892,734.73603,1001.91664,754.23884,1036.04657,744.487434,1019.79422,757.48931,1039.29704,757.48931,980.788574,780.24261,1021.41945,773.74167,980.788574,828.99966,1039.29704,807.87158,593,122,713.4234085,244.9638596,694.73942,195.36501,696.02772,192.78843,693.45112,192.78843,697.316,191.50013,687.00967,192.78843,696.02772,200.51818,684.43308,206.95965,705.04577,205.67135,694.73942,226.28405,714.06382,215.9777,711.48722,223.70745,705.04577,228.860634,693.45112,234.0138,721.79358,249.47332,696.02772,264.93283,733.38821,272.6626,688.29795,291.987
1139.jpg,889,634,1013.157928,752.650032,1009.032364,685.845985,1009.032364,682.547203,1010.68175,682.547203,1009.032364,684.1966,1023.8769,684.1966,1004.08418,705.63871,1035.42265,707.28809,999.136,740.27596,1050.26718,735.32778,995.83722,725.431435,1033.77325,743.574745,1015.62993,756.76989,1035.42265,756.76989,979.34329,781.51077,1022.2275,773.26382,980.99269,829.34317,1038.72142,809.55048,588,118,706.8885193,239.4632874,691.72647,193.99312,692.93913,191.567764,689.30112,191.567764,695.36449,191.567764,684.450424,191.567764,696.57715,197.631134,679.59975,206.11984,705.06586,203.69449,684.450424,225.52258,712.34189,217.03389,703.853195,223.097244,703.853195,229.160614,691.72647,232.798615,718.40526,248.56335,699.0025,265.54077,728.10663,267.96613,685.6631,289.79422
1140.jpg,889,632,1009.791115,753.9015121,1008.94277,682.178375,1008.94277,678.803055,1010.630424,678.803055,1007.25512,682.178375,1020.75635,682.178375,1000.50448,704.11789,1034.2576,705.80554,995.44152,736.18335,1049.4465,732.80803,1000.50448,729.432724,1032.56995,741.24631,1010.630424,751.37224,1032.56995,751.37224,978.564964,780.06238,1029.19464,774.99942,978.564964,830.69205,1035.94525,808.75253,581,113,699.6998291,236.3031464,687.404236,194.0546,688.47368,190.84629,685.26535,191.91573,691.68201,190.84629,680.98758,192.985176,695.95978,199.40182,676.70981,205.818474,701.30698,212.23513,675.64038,226.13787,690.612564,220.79066,688.47368,216.5129,702.376434,227.20731,690.612564,231.485085,716.27917,246.45728,701.30698,265.70724,720.55695,262.4989,684.19591,282.8183
1141.jpg,887,633,1009.15361,753.8052979,1006.58109,680.828056,1006.58109,677.394066,1008.29809,675.677055,1004.8641,680.828056,1020.31708,680.828056,999.7131,699.71505,1032.33609,703.14904,991.128105,735.772026,1047.78906,734.05503,999.7131,728.904045,1030.61908,742.64004,1008.29809,746.07403,1030.61908,747.79102,977.39211,780.414,1032.33609,776.98001,975.6751,830.20697,1034.05307,811.32,574,110,692.3523865,237.2918396,686.09983,192.39793,687.23646,190.12469,683.82661,191.261314,689.50968,190.12469,680.416756,192.39793,692.91953,198.08102,677.006905,201.49087,692.91953,209.44717,670.1872,213.993645,678.14353,210.58379,669.05059,221.94994,702.01245,226.49642,690.64631,232.1795,714.51523,248.09213,703.14908,266.27798,713.37863,256.04846,680.416756,277.64417
1142.jpg,884,635,1004.134048,756.6391525,1005.01313,679.883995,1005.01313,678.119576,1006.777565,676.35514,1003.248726,679.883995,1017.3641,679.883995,996.19102,701.057076,1029.71506,702.82151,987.368904,734.58112,1045.59488,732.81672,994.4266,725.75901,1031.47949,745.16767,1006.777565,746.932106,1029.71506,748.696526,975.01794,780.45615,1031.47949,776.9273,969.72466,829.86002,1038.5372,817.50903,564,108.5,686.4331207,237.3403473,685.89319,194.69284,686.972824,191.45395,683.73393,192.533585,686.972824,192.533585,678.33577,194.69284,691.29135,202.250275,674.01724,210.88733,684.81357,211.96695,662.1413,229.24106,667.53946,209.80769,662.1413,211.96695,702.08768,231.40033,691.29135,237.87811,713.96362,249.75406,702.08768,269.18744,707.48582,246.51517,677.256134,276.74487
1143.jpg,883,636,1002.931992,755.3312378,1003.80604,682.71959,1003.80604,679.220367,1005.55566,679.220367,1002.056435,682.71959,1016.05331,682.71959,995.05799,701.9653,1030.0502,705.46452,986.309944,736.957504,1042.29745,735.2079,993.30839,729.95906,1030.0502,745.70555,1003.80604,747.45517,1028.3006,749.20479,974.062675,782.44737,1030.0502,777.19855,963.56501,831.43645,1042.29745,819.1892,566,111,683.052063,238.4499817,683.58987,198.24216,683.58987,196.09793,680.37351,197.170044,684.661995,196.09793,675.01293,198.24216,688.95045,205.74698,670.724464,216.468155,676.085045,215.39604,661.0754,234.69415,663.21964,211.107574,657.85905,225.045105,701.81586,234.69415,691.09469,241.12686,711.4649,244.3432,698.59952,273.29037,702,248,672.86869,284.01155
1144.jpg,881,639,999.8309479,758.1637955,1002.423134,688.21238,1002.423134,683.030922,1004.15029,683.030922,1000.69598,686.485237,1014.51321,686.485237,993.78736,705.483925,1028.33044,708.93824,983.42443,740.027016,1040.42053,738.29987,993.78736,733.118416,1028.33044,750.38996,1000.69598,750.38996,1024.87616,752.1171,973.0615,784.93304,1030.05762,779.75159,959.24427,833.29337,1045.60199,822.93045,564,127,682.6064758,248.8120117,679.790924,203.22325,679.790924,200.97191,676.41391,200.97191,680.916595,200.97191,671.911224,203.22325,686.54495,209.97728,670.78555,221.23399,675.28824,221.23399,660.65451,239.24475,661.78018,217.85698,656.151825,227.98804,702.30437,239.24475,692.17331,245.99878,711.30974,245.99878,693.299,277.5176,703,249,669.65988,295.52835
1145.jpg,879,641,1001.540207,763.4682922,1005.72554,690.71675,1005.72554,687.371384,1007.39822,687.371384,999.03479,689.044067,1014.08896,689.044067,992.344055,710.78897,1025.79776,712.461655,982.30795,745.91536,1037.50656,742.56999,990.67137,739.224625,1025.79776,755.95146,997.36212,755.95146,1022.4524,757.624146,970.59915,791.07787,1032.4885,789.40517,955.54498,836.24034,1050.88803,831.22227,561,137,679.6445389,251.6642456,676.93013,208.757965,678.016266,205.49954,673.67171,206.58568,679.10242,205.49954,669.32713,208.757965,684.53311,216.36095,669.32713,226.13623,674.75784,228.3085,663.89642,246.77292,660.638,227.22237,655.20729,236.99765,699.7391,243.514496,689.96384,252.20361,707.3421,248.94519,687.79155,282.61559,707.3421,245.68677,668.241,304.33841
1146.jpg,879,647,1007.711807,766.0535278,1003.627945,694.970512,1001.99382,691.70228,1005.262054,691.70228,997.09148,693.336403,1011.79851,693.336403,988.92088,714.5799,1021.60321,716.21403,979.116196,748.89634,1033.04204,747.26223,990.55501,742.359886,1023.23732,760.33515,993.82324,760.33515,1018.33498,760.33515,967.67738,796.2857,1034.67613,794.65161,957.87268,835.50449,1052.65141,840.40686,561,145,681.0107269,258.9967499,673.4963,212.15102,674.652916,208.681152,670.02645,210.9944,676.96616,208.681152,666.55659,213.30763,682.74926,221.40398,668.86982,230.65694,676.96616,237.59665,667.7132,252.632706,659.616875,239.90988,654.990395,246.84961,700.09854,249.16284,686.21911,256.10257,712.82138,253.78932,683.905876,286.17467,707.03827,252.632706,665.399956,305.8372
1147.jpg,885,651,1009.875626,766.5173569,1002.32012,696.910767,998.965904,693.556534,1005.674355,693.556534,993.93455,695.233643,1009.02859,695.233643,985.54897,717.03615,1017.41415,718.71326,975.486275,748.90134,1027.47687,750.57846,995.61166,753.93268,1017.41415,765.6725,985.54897,763.99539,1012.38282,765.6725,968.777824,800.8919,1034.18533,797.53769,960.392235,834.43423,1052.63358,841.1427,564,146,685.1483688,261.2092972,673.43465,218.24942,674.5504,216.017914,671.20314,217.13367,676.781906,216.017914,666.74013,218.24942,683.47641,227.17543,666.74013,236.10144,682.36066,242.795944,668.971634,253.95346,671.20314,250.60622,660.04562,258.41647,697.98119,252.83771,684.59216,258.41647,713.6017,262.87947,683.47641,286.31026,708.02293,258.41647,665.62439,305.27803
1148.jpg,890,653,1009.097931,771.7121277,999.857605,696.946564,994.81784,693.586716,1003.21747,695.266632,989.778076,696.946564,1004.897385,696.946564,979.69855,717.10562,1011.617065,718.78555,971.29892,749.024155,1018.33676,750.70407,978.018616,754.06392,1018.33676,759.1037,979.69855,764.14346,1003.21747,764.14346,969.619,807.82144,1028.41629,797.74191,962.89932,843.09982,1051.93521,839.73996,565,147,687.9682159,265.1239319,674.06221,223.40367,675.092255,220.31349,670.97203,221.34355,677.152374,220.31349,666.85181,223.40367,684.36276,233.70422,665.82176,239.88455,686.42288,252.24524,667.88187,259.45563,678.182434,262.54579,658.61136,270.78624,694.66333,253.2753,682.30266,259.45563,715.26445,270.78624,682.30266,286.23709,710.11417,262.54579,664.7917,305.80814
1149.jpg,889,657,1007.290985,775.7547989,995.42051,698.135033,988.115364,694.48246,999.07307,694.48246,984.46281,696.308754,999.07307,696.308754,973.50512,716.39785,1002.725624,718.22413,966.19999,743.79209,1010.03077,747.44465,1004.55192,751.097206,1015.509605,756.57606,969.85255,765.707466,993.594215,765.707466,968.02627,811.36453,1019.16217,800.40683,964.373695,849.71646,1050.20898,840.58505,566,149,686.7649536,266.3212433,674.790085,227.26344,675.83162,225.18039,671.66551,226.22191,677.91467,225.18039,667.499405,227.26344,685.20535,236.63718,666.45787,243.92787,692.49605,250.17703,665.416336,262.67537,691.45451,264.75842,660.20871,276.21521,696.66216,255.384674,683.1223,261.633835,714.36812,276.21521,681.039246,285.58896,714.36812,275.17369,664.37482,305.37799
1150.jpg,884,657,1002.361526,772.3302307,994.484406,697.956284,987.48389,692.705902,994.484406,694.45604,980.48338,694.45604,994.484406,696.20616,968.23248,713.707443,996.23453,717.207703,982.233505,736.45911,1001.484924,745.20975,1004.98517,746.959885,1010.23555,750.46013,961.23198,764.46115,983.98364,764.46115,964.73224,811.71461,1008.48543,801.21385,966.48236,851.96758,1039.98773,837.96654,566,146,687.7781372,263.4214783,676.50109,231.40616,677.40295,228.70059,673.79554,229.60245,680.1085,228.70059,669.28628,232.308014,687.32331,240.42468,667.48257,245.835785,698.14554,253.05061,664.777016,262.97098,704.4585,265.676544,661.16961,278.30246,693.636284,256.65802,681.91221,260.26543,706.2622,269.28395,677.40295,283.7136,707.16406,276.49876,663.87516,303.55432
1151.jpg,873,654,987.2762146,773.6529999,988.19577,695.343727,984.51062,691.658607,990.03833,691.658607,977.14038,693.501167,990.03833,693.501167,964.24242,711.92681,988.19577,715.611946,975.297806,734.037605,995.56601,743.25042,999.25116,739.565285,1006.6214,745.092995,953.18703,761.67606,975.297806,761.67606,962.39984,809.58273,1002.93628,800.3699,964.24242,851.96176,1026.88962,842.74893,566,151,688.40271,263.0519028,678.552216,234.36865,680.26477,231.79979,675.98335,232.65608,682.83363,231.79979,672.55821,233.51236,690.54019,242.07521,669.989365,246.35664,704.24075,254.919495,665.70793,262.62605,713.6599,268.620056,663.139084,278.039185,696.5342,259.20091,681.977356,260.91348,714.51617,283.1769,676.839645,283.1769,713.6599,282.32062,663.99536,302.01517
1152.jpg,862,649,978.0237808,769.4142914,986.36084,692.521355,982.65521,688.815727,986.36084,690.66854,971.538345,690.66854,984.508026,692.521355,960.42148,709.196663,982.65521,712.90229,977.09679,735.13604,990.06647,738.84167,999.33054,736.98885,1003.03616,740.69448,945.59897,759.2226,965.97992,761.07542,958.568665,805.54294,993.7721,796.27884,960.42148,850.0104,1006.74179,846.30478,568,151,691.6351242,266.4920807,682.43562,235.02448,684.372116,232.11976,680.499146,233.088005,687.27684,232.11976,676.626175,234.05624,695.99101,242.77041,673.72145,246.64338,709.5464,252.45284,668.88025,263.10349,722.13354,263.10349,665.00728,277.62713,698.89574,261.167015,683.40387,262.13525,712.45113,280.53186,677.59442,283.43658,712.45113,288.27777,664.03905,302.80142
1153.jpg,851,647,970.9011765,767.2515945,979.39285,690.83033,977.50588,685.16941,979.39285,687.05639,968.07101,688.943367,979.39285,690.83033,956.74917,707.813103,975.61892,709.70008,971.84496,734.23075,983.16681,736.117714,996.37564,732.34377,1002.03656,738.00471,937.87942,760.6484,958.63613,762.53538,951.08825,802.16183,985.05377,792.72696,949.201256,847.44922,985.05377,843.67526,574,148,694.5582657,265.2572556,688.92503,234.017876,689.94925,230.94523,685.85239,231.969444,693.0219,230.94523,682.77974,232.99366,700.19141,241.187386,678.68288,245.28425,713.5062,247.33268,672.5376,259.62325,726.82098,255.52639,667.41652,273.96226,700.19141,261.671684,685.85239,262.6959,715.55463,283.1802,678.68288,283.1802,713.5062,290.3497,663.31966,302.64029
1154.jpg,846,652,964.2661438,767.29776,976.3111,690.40207,974.45825,686.69638,974.45825,686.69638,963.34121,690.40207,976.3111,692.254898,952.224174,708.93045,968.89973,712.636124,970.752556,734.87018,976.3111,736.72302,994.83948,731.16452,998.54514,733.01735,929.99012,760.80994,950.37133,762.662766,944.81283,801.57239,978.16391,794.16101,935.54864,847.89334,965.19405,842.33484,580,146,700.2401886,265.4333801,696.49469,230.65,697.564926,228.5095,693.283936,229.57975,700.77568,228.5095,690.07318,230.65,706.12692,239.212,684.72194,243.493004,718.96992,243.493004,676.15994,256.33599,731.81293,249.9145,671.87894,271.31948,703.98642,262.7575,687.93268,263.827736,718.96992,285.23273,681.511185,284.16248,715.75917,295.93524,664.38719,303.42697
1155.jpg,838,654,954.3827515,770.5819473,973.4679,695.13784,971.65045,691.502968,971.65045,691.502968,957.11097,691.502968,971.65045,693.32041,948.023796,709.67733,962.563286,713.312202,969.83304,735.12144,969.83304,736.93888,989.82483,731.486565,993.45969,735.12144,924.39713,760.565544,942.57148,762.38297,938.93662,802.36658,969.83304,796.91425,920.762245,842.35016,951.65867,840.53271,589,144,706.4301834,265.4014282,703.13675,227.84988,705.77182,225.214806,701.819214,226.53234,708.40689,225.214806,696.54909,226.53234,713.67703,235.75509,691.27896,241.025215,726.85236,241.025215,683.37375,254.200554,742.66275,246.29534,678.10362,267.37589,707.089355,262.10577,692.59648,263.42329,724.21729,283.18631,683.37375,283.18631,717.62962,298.9967,664.92828,302.94931
1156.jpg,826,658,945.4399414,777.6611557,968.89017,697.917137,967.01384,694.164513,968.89017,694.164513,952.003296,694.164513,967.01384,696.040825,944.49803,712.927696,955.75594,716.680336,963.26122,737.31985,963.26122,741.07249,983.90071,735.443535,985.77702,737.31985,918.22955,761.712,935.116425,765.46462,931.363785,804.86734,961.38489,804.86734,905.09532,838.64108,938.869064,848.02267,593,143,712.0186157,263.5667343,712.69413,223.84724,714.040504,222.50088,710.00143,222.50088,715.38685,222.50088,705.96235,223.84724,720.772285,233.27175,699.23055,237.31083,735.58224,237.31083,689.80604,253.46714,751.73856,242.696266,689.80604,264.238014,711.347786,260.19894,697.88419,260.19894,730.19681,281.74069,687.11332,280.39432,715.38685,299.24335,666.91793,301.93607
1157.jpg,815,659,933.0582352,779.4239502,962.88055,699.563812,960.95624,697.639496,962.88055,695.715195,945.56177,697.639496,960.95624,699.563812,937.86454,714.958282,949.4104,718.8069,953.259,743.82291,953.259,745.74722,978.27502,739.97429,980.19934,741.898605,914.772835,766.91461,930.167305,770.76323,924.39437,807.3251,953.259,813.09802,889.75683,832.34113,930.167305,857.35712,597,141,714.2667618,261.2514877,720.40763,220.983955,721.77267,218.25387,717.67756,218.25387,724.50274,218.25387,713.58245,219.618904,728.59784,229.17417,708.12231,234.634315,742.24823,234.634315,697.202,251.01475,757.26364,238.72942,705.39222,249.64973,717.67756,259.20498,704.02718,260.570015,734.05801,281.04556,691.74186,281.04556,714.94747,300.15607,669.90127,300.15607
1158.jpg,804,665,931.8416748,784.9976959,956.23343,704.0271,956.23343,700.124954,956.23343,700.124954,940.62485,702.076035,954.28235,704.0271,932.82059,719.635666,942.57593,723.537796,948.42914,746.95064,944.52701,750.85278,969.8909,744.99957,971.84198,746.95064,907.456665,772.31456,921.11417,776.21669,917.212006,809.38487,948.42914,817.18916,874.28847,830.84666,925.0163,864.01485,605,139,721.2142487,258.6072998,728.36675,218.96054,729.66668,215.06076,725.7669,216.36069,732.26652,216.36069,721.86712,216.36069,736.16629,226.760086,715.3675,231.95978,749.16553,231.95978,704.9681,250.15872,763.46472,237.159485,712.76766,248.858795,724.46697,259.258194,710.16781,260.55812,734.86636,283.95676,698.46848,281.3569,715.3675,300.85577,678.96963,299.55585
1159.jpg,797,665,919.0261536,784.454155,949.72668,709.11277,949.72668,705.392097,949.72668,705.392097,934.84398,707.252434,947.86633,707.252434,927.40263,725.855797,936.70432,727.716133,940.42499,750.040184,936.70432,753.76086,966.4697,748.17985,964.60938,753.76086,901.35791,774.224556,914.38028,779.80558,908.799255,811.4313,944.14566,817.01233,866.01152,835.61569,923.68196,863.52075,609,140,727.3400726,259.176178,735.646835,216.377304,736.92445,213.82208,733.09163,213.82208,739.47966,213.82208,727.981186,215.099686,743.31248,224.04295,721.59314,230.431,754.81097,229.1534,711.37227,245.762314,765.03185,234.26384,719.03792,245.762314,730.53639,257.26079,716.4827,257.26079,736.92445,282.81297,710.09465,282.81297,715.20509,300.69951,684.542465,303.25471
1160.jpg,793,667,911.7859192,785.8751907,945.2585,712.602104,945.2585,708.983498,945.2585,708.983498,928.97478,708.983498,943.4492,710.79281,923.54689,727.0765,930.78409,730.695107,938.02129,752.40673,928.97478,757.83462,961.54222,754.21603,959.7329,756.02532,894.59807,775.927635,907.26317,781.35554,900.02597,812.11368,941.6399,815.73227,856.602753,837.44388,925.35619,862.77408,610,139,733.5674744,257.617836,741.65689,213.931,743.81427,210.694916,739.4995,211.773605,745.97166,210.694916,735.18472,211.773605,749.20775,222.56055,727.633865,227.95401,756.75859,225.79663,717.92563,241.977036,764.30946,229.0327,714.689545,253.84267,737.34212,254.92136,725.47649,254.92136,739.4995,282.96739,722.2404,279.73131,715.768234,300.22649,700.66652,302.38387
1161.jpg,785,666,906.0634537,785.782753,938.28812,715.239098,938.28812,711.75541,940.02994,711.75541,924.35342,710.013573,938.28812,713.497246,917.38608,727.431953,924.35342,732.65746,931.32077,751.817665,924.35342,757.043175,953.96466,755.30135,953.96466,757.043175,887.77485,776.20339,899.967705,779.687065,894.742195,811.04013,936.54626,814.52383,852.9381,840.65137,924.35342,863.29526,622,136,742.7627716,254.0487747,747.68559,210.83028,748.77971,208.64203,744.40323,208.64203,752.06207,209.73616,741.12088,209.73616,756.43854,220.67734,734.55617,225.05382,765.1915,225.05382,724.70911,237.08913,770.66208,229.4303,719.23851,252.406784,746.59148,252.406784,734.55617,251.31267,741.12088,281.948,736.744415,275.38329,719.23851,298.35979,720.33263,297.26567
1162.jpg,784,666,904.2699814,784.607338,936.34338,714.697342,934.69849,711.40753,936.34338,711.40753,921.53928,709.762634,934.69849,713.05243,914.95969,727.856537,921.53928,731.14635,928.11888,750.88516,919.89438,755.819855,952.79239,752.53006,949.5026,754.17496,882.06166,773.91376,893.57597,780.49338,890.28616,808.45668,929.7638,811.74649,852.45346,839.70981,923.18417,862.7384,627,135,746.7083282,254.8054276,752.88196,208.23961,755.12611,205.99545,750.63782,205.99545,757.37025,207.11752,747.27159,207.11752,762.98062,218.33827,741.661224,222.82655,771.95721,225.070694,730.44049,236.29144,776.4455,231.80315,725.952194,250.8784,755.12611,249.75632,743.905365,248.63425,745.02745,282.29645,749.51575,269.95363,721.4639,296.8834,720.34183,296.8834
1163.jpg,783,666,901.4968262,782.0240631,933.41035,712.148415,933.41035,708.697975,933.41035,708.697975,919.6086,708.697975,931.68513,710.423195,912.70772,725.950172,919.6086,729.40061,929.95992,750.10325,916.15816,753.55369,948.93733,750.10325,943.76167,751.82847,878.20334,770.805885,890.27988,775.981544,886.82944,803.58505,924.78426,812.21115,854.05028,838.08945,919.6086,863.96774,633,134,754.3038712,252.3511047,759.36312,206.8167,761.61166,204.56815,757.11457,204.56815,763.8602,205.69244,752.61747,205.69244,769.4816,218.059456,748.12037,221.432274,779.60007,229.30219,739.12618,233.79929,775.10297,237.17211,734.62908,249.53913,763.8602,246.1663,752.61747,246.1663,753.74175,276.5217,757.11457,267.5275,731.25626,293.3858,759.36312,299.00717
1164.jpg,781,663,901.49366,782.1189117,929.53621,711.582985,927.83644,708.183495,929.53621,708.183495,915.93822,708.183495,929.53621,711.582985,912.53871,725.180977,915.93822,730.28022,932.93568,748.97744,909.13922,752.37693,948.23343,743.8782,936.33519,748.97744,875.14426,771.074165,887.042496,776.17341,883.643005,799.96988,924.43697,811.8681,853.04753,837.36432,910.83897,859.46106,642,133,763.6384888,250.8150864,766.328186,207.25261,768.4794,204.02577,764.176956,205.101395,770.63063,206.177,759.8745,206.177,777.0843,219.084366,755.57205,221.23558,786.76482,234.14293,746.96715,234.14293,779.23553,242.74783,742.6647,250.27713,772.78186,243.823456,760.95012,244.89906,764.176956,273.9406,765.25256,266.41132,742.6647,290.0748,771.70625,295.45287
1165.jpg,777,664,896.2674713,784.3743591,926.01764,711.34819,926.01764,707.742126,926.01764,707.742126,913.39642,709.54515,926.01764,711.34819,913.39642,727.57547,911.59338,729.378494,929.62369,743.802734,902.57824,752.8179,945.85098,736.59062,929.62369,747.40881,871.926704,774.45427,884.54792,778.06033,880.94187,801.49974,922.41159,812.31793,846.68427,835.75732,900.775215,857.39368,652,134,770.8257599,253.7794189,773.629456,207.21828,775.87344,204.97429,771.38547,204.97429,779.23944,206.09628,768.019485,206.09628,784.84941,219.56023,763.53151,221.804214,791.58139,234.146164,755.677536,231.902176,785.9714,246.48811,752.311554,243.12213,780.36143,244.244125,768.019485,245.36612,774.751465,275.65999,775.87344,270.05,759.04352,285.75795,782.60542,300.34389
1166.jpg,770,668,890.0067596,789.5361633,925.74252,715.32505,923.91017,711.660347,923.91017,711.660347,909.25139,709.827995,922.07784,713.4927,912.91609,729.983833,905.5867,729.983833,931.23956,746.47495,896.42497,757.46903,944.066,733.64852,925.74252,748.307304,870.772095,777.624855,881.76619,781.28956,878.10149,803.27774,918.41313,817.93652,841.454544,832.59528,896.42497,863.74521,659,134,779.7870331,254.156601,781.479904,208.48745,783.73515,206.2322,779.224655,206.2322,787.11803,207.359825,775.84178,207.359825,792.75615,220.89132,771.33128,223.14657,796.13902,234.42281,763.43793,235.55044,793.88377,247.95431,761.18268,246.82668,787.11803,245.69906,774.71416,246.82668,789.37328,277.27252,784.86278,272.76202,778.09703,290.80402,782.60753,296.44214
1167.jpg,766,673,887.7994919,792.520462,921.00056,715.686287,919.10371,711.89257,919.10371,711.89257,905.8257,711.89257,919.10371,715.686287,911.51627,730.861168,900.13512,732.75802,926.69115,742.24232,892.54768,761.2109,936.17543,734.65487,921.00056,749.82975,869.785355,780.1795,879.26967,785.87008,875.47594,806.73553,913.41313,821.9104,835.64189,833.29156,892.54768,869.33191,667,131,787.5353317,255.2580414,789.271126,209.55219,791.58538,207.23794,786.95687,207.23794,795.05676,208.39507,783.48548,208.39507,799.68527,222.2806,777.69984,224.59486,803.15665,238.480385,770.75707,237.323265,798.52814,250.051674,769.59995,250.051674,795.05676,250.051674,782.32835,250.051674,803.15665,275.50848,790.428246,273.19421,792.7425,289.39401,785.799736,298.65103
1168.jpg,763,674,880.5476379,794.1980896,919.03458,718.127197,915.4549,716.337357,917.24472,714.547516,902.926,714.547516,915.4549,718.127197,906.50568,732.44594,895.76663,736.025635,920.82443,741.39516,888.60725,764.66312,933.3533,739.605316,915.4549,753.92404,865.3393,782.56152,876.07836,787.93106,874.28852,811.19902,910.08536,823.7279,833.12214,838.04666,890.3971,872.05365,680,133,797.5395508,255.120697,796.97417,209.21968,800.37419,206.95299,794.70749,206.95299,802.640884,208.086334,791.30745,208.086334,807.174255,221.68645,785.64075,223.953125,810.57428,236.41989,777.70734,237.55325,806.04091,248.88667,777.70734,250.02002,801.50754,251.15335,789.04077,252.2867,815.10765,273.82022,794.70749,271.55353,813.9743,290.82034,785.64075,301.02045
